campaign_id,campaign_name,industry,sender,receiver,date,metric,value
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-09,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-10,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-11,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-12,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-13,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-14,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-15,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-16,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-17,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-18,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-19,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-20,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-21,Replied,1
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-22,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-23,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-24,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-25,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-26,Replied,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-27,Replied,18
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-28,Replied,3
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-29,Replied,20
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-30,Replied,4
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-01,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-02,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-03,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-04,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-05,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-06,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-07,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-08,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-09,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-10,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-11,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-12,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-13,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-14,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-15,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-16,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-17,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-18,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-19,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-20,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-21,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-22,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-23,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-24,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-25,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-26,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-27,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-28,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-29,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-30,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-31,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-01,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-02,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-03,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-04,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-05,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-06,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-07,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-08,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-09,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-10,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-11,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-12,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-13,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-14,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-15,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-16,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-17,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-18,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-19,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-20,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-21,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-22,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-23,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-24,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-25,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-26,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-27,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-28,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-29,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-30,Total Opens,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-01,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-02,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-03,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-04,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-05,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-06,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-07,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-08,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-09,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-10,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-11,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-12,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-13,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-14,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-15,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-16,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-17,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-18,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-19,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-20,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-21,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-22,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-23,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-24,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-25,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-26,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-27,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-28,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-29,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-30,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-31,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-01,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-02,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-03,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-04,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-05,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-06,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-07,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-08,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-09,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-10,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-11,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-12,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-13,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-14,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-15,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-16,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-17,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-18,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-19,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-20,Sent,400
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-21,Sent,27
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-22,Sent,7
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-23,Sent,3
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-24,Sent,7
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-25,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-26,Sent,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-27,Sent,7759
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-28,Sent,626
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-29,Sent,7143
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-30,Sent,176
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-01,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-02,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-03,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-04,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-05,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-06,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-07,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-08,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-09,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-10,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-11,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-12,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-13,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-14,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-15,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-16,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-17,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-18,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-19,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-20,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-21,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-22,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-23,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-24,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-25,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-26,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-27,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-28,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-29,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-30,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-31,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-01,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-02,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-03,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-04,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-05,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-06,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-07,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-08,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-09,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-10,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-11,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-12,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-13,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-14,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-15,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-16,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-17,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-18,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-19,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-20,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-21,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-22,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-23,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-24,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-25,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-26,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-27,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-28,Interested,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-29,Interested,1
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-30,Interested,1
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-01,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-02,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-03,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-04,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-05,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-06,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-07,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-08,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-09,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-10,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-11,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-12,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-13,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-14,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-15,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-16,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-17,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-18,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-19,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-20,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-21,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-22,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-23,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-24,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-25,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-26,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-27,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-28,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-29,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-30,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-31,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-01,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-02,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-03,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-04,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-05,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-06,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-07,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-08,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-09,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-10,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-11,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-12,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-13,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-14,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-15,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-16,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-17,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-18,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-19,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-20,Bounced,2
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-21,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-22,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-23,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-24,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-25,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-26,Bounced,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-27,Bounced,74
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-28,Bounced,17
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-29,Bounced,20
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04-30,Bounced,7
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-01,Unsubscribed,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-02,Unsubscribed,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-03,Unsubscribed,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03-04,Unsubscribed,0
